i,j,X-Field,Y-Field,R-Field,PredictedX,PredictedY,RealX,RealY,Distortion
-17,-20,-2.22941000E+01,-1.51801000E+01,2.61812000E+01,-5.24567000E+00,-3.47128000E+00,-4.70746000E+00,-3.11512000E+00,-10.26%
-17,-19,-2.22941000E+01,-1.44536000E+01,2.58409000E+01,-5.24567000E+00,-3.29771000E+00,-4.71905000E+00,-2.96665000E+00,-10.04%
-17,-18,-2.22941000E+01,-1.37224000E+01,2.55113000E+01,-5.24567000E+00,-3.12415000E+00,-4.73015000E+00,-2.81712000E+00,-9.83%
-17,-17,-2.22941000E+01,-1.29866000E+01,2.51932000E+01,-5.24567000E+00,-2.95059000E+00,-4.74074000E+00,-2.66657000E+00,-9.63%
-17,-16,-2.22941000E+01,-1.22464000E+01,2.48875000E+01,-5.24567000E+00,-2.77702000E+00,-4.75082000E+00,-2.51505000E+00,-9.43%
-17,-15,-2.22941000E+01,-1.15021000E+01,2.45950000E+01,-5.24567000E+00,-2.60346000E+00,-4.76037000E+00,-2.36260000E+00,-9.25%
-17,-14,-2.22941000E+01,-1.07538000E+01,2.43164000E+01,-5.24567000E+00,-2.42989000E+00,-4.76938000E+00,-2.20927000E+00,-9.08%
-17,-13,-2.22941000E+01,-1.00017000E+01,2.40526000E+01,-5.24567000E+00,-2.25633000E+00,-4.77784000E+00,-2.05510000E+00,-8.92%
-17,-12,-2.22941000E+01,-9.24620000E+00,2.38045000E+01,-5.24567000E+00,-2.08277000E+00,-4.78572000E+00,-1.90015000E+00,-8.77%
-17,-11,-2.22941000E+01,-8.48740000E+00,2.35727000E+01,-5.24567000E+00,-1.90920000E+00,-4.79303000E+00,-1.74446000E+00,-8.63%
-17,-10,-2.22941000E+01,-7.72560000E+00,2.33581000E+01,-5.24567000E+00,-1.73564000E+00,-4.79974000E+00,-1.58809000E+00,-8.50%
-17,-9,-2.22941000E+01,-6.96103000E+00,2.31614000E+01,-5.24567000E+00,-1.56208000E+00,-4.80585000E+00,-1.43110000E+00,-8.38%
-17,-8,-2.22941000E+01,-6.19396000E+00,2.29833000E+01,-5.24567000E+00,-1.38851000E+00,-4.81135000E+00,-1.27355000E+00,-8.28%
-17,-7,-2.22941000E+01,-5.42466000E+00,2.28244000E+01,-5.24567000E+00,-1.21495000E+00,-4.81623000E+00,-1.11548000E+00,-8.19%
-17,-6,-2.22941000E+01,-4.65340000E+00,2.26855000E+01,-5.24567000E+00,-1.04138000E+00,-4.82047000E+00,-9.56972000E-01,-8.11%
-17,-5,-2.22941000E+01,-3.88044000E+00,2.25669000E+01,-5.24567000E+00,-8.67820000E-01,-4.82408000E+00,-7.98073000E-01,-8.04%
-17,-4,-2.22941000E+01,-3.10606000E+00,2.24693000E+01,-5.24567000E+00,-6.94256000E-01,-4.82704000E+00,-6.38850000E-01,-7.98%
-17,-3,-2.22941000E+01,-2.33054000E+00,2.23929000E+01,-5.24567000E+00,-5.20692000E-01,-4.82935000E+00,-4.79367000E-01,-7.94%
-17,-2,-2.22941000E+01,-1.55417000E+00,2.23381000E+01,-5.24567000E+00,-3.47128000E-01,-4.83100000E+00,-3.19687000E-01,-7.91%
-17,-1,-2.22941000E+01,-7.77228000E-01,2.23051000E+01,-5.24567000E+00,-1.73564000E-01,-4.83199000E+00,-1.59876000E-01,-7.89%
-17,0,-2.22941000E+01,0.00000000E+00,2.22941000E+01,-5.24567000E+00,0.00000000E+00,-4.83233000E+00,0.00000000E+00,-7.88%
-17,1,-2.22941000E+01,7.77228000E-01,2.23051000E+01,-5.24567000E+00,1.73564000E-01,-4.83199000E+00,1.59876000E-01,-7.89%
-17,2,-2.22941000E+01,1.55417000E+00,2.23381000E+01,-5.24567000E+00,3.47128000E-01,-4.83100000E+00,3.19687000E-01,-7.91%
-17,3,-2.22941000E+01,2.33054000E+00,2.23929000E+01,-5.24567000E+00,5.20692000E-01,-4.82935000E+00,4.79367000E-01,-7.94%
-17,4,-2.22941000E+01,3.10606000E+00,2.24693000E+01,-5.24567000E+00,6.94256000E-01,-4.82704000E+00,6.38850000E-01,-7.98%
-17,5,-2.22941000E+01,3.88044000E+00,2.25669000E+01,-5.24567000E+00,8.67820000E-01,-4.82408000E+00,7.98073000E-01,-8.04%
-17,6,-2.22941000E+01,4.65340000E+00,2.26855000E+01,-5.24567000E+00,1.04138000E+00,-4.82047000E+00,9.56972000E-01,-8.11%
-17,7,-2.22941000E+01,5.42466000E+00,2.28244000E+01,-5.24567000E+00,1.21495000E+00,-4.81623000E+00,1.11548000E+00,-8.19%
-17,8,-2.22941000E+01,6.19396000E+00,2.29833000E+01,-5.24567000E+00,1.38851000E+00,-4.81135000E+00,1.27355000E+00,-8.28%
-17,9,-2.22941000E+01,6.96103000E+00,2.31614000E+01,-5.24567000E+00,1.56208000E+00,-4.80585000E+00,1.43110000E+00,-8.38%
-17,10,-2.22941000E+01,7.72560000E+00,2.33581000E+01,-5.24567000E+00,1.73564000E+00,-4.79974000E+00,1.58809000E+00,-8.50%
-17,11,-2.22941000E+01,8.48740000E+00,2.35727000E+01,-5.24567000E+00,1.90920000E+00,-4.79303000E+00,1.74446000E+00,-8.63%
-17,12,-2.22941000E+01,9.24620000E+00,2.38045000E+01,-5.24567000E+00,2.08277000E+00,-4.78572000E+00,1.90015000E+00,-8.77%
-17,13,-2.22941000E+01,1.00017000E+01,2.40526000E+01,-5.24567000E+00,2.25633000E+00,-4.77784000E+00,2.05510000E+00,-8.92%
-17,14,-2.22941000E+01,1.07538000E+01,2.43164000E+01,-5.24567000E+00,2.42989000E+00,-4.76938000E+00,2.20927000E+00,-9.08%
-17,15,-2.22941000E+01,1.15021000E+01,2.45950000E+01,-5.24567000E+00,2.60346000E+00,-4.76037000E+00,2.36260000E+00,-9.25%
-17,16,-2.22941000E+01,1.22464000E+01,2.48875000E+01,-5.24567000E+00,2.77702000E+00,-4.75082000E+00,2.51505000E+00,-9.43%
-17,17,-2.22941000E+01,1.29866000E+01,2.51932000E+01,-5.24567000E+00,2.95059000E+00,-4.74074000E+00,2.66657000E+00,-9.63%
-17,18,-2.22941000E+01,1.37224000E+01,2.55113000E+01,-5.24567000E+00,3.12415000E+00,-4.73015000E+00,2.81712000E+00,-9.83%
-17,19,-2.22941000E+01,1.44536000E+01,2.58409000E+01,-5.24567000E+00,3.29771000E+00,-4.71905000E+00,2.96665000E+00,-10.04%
-17,20,-2.22941000E+01,1.51801000E+01,2.61812000E+01,-5.24567000E+00,3.47128000E+00,-4.70746000E+00,3.11512000E+00,-10.26%
-17,21,-2.22941000E+01,1.59015000E+01,2.65315000E+01,-5.24567000E+00,3.64484000E+00,-4.69541000E+00,3.26250000E+00,-10.49%
-16,-21,-2.11012000E+01,-1.59015000E+01,2.56251000E+01,-4.93711000E+00,-3.64484000E+00,-4.44831000E+00,-3.28398000E+00,-9.90%
-16,-20,-2.11012000E+01,-1.51801000E+01,2.52546000E+01,-4.93711000E+00,-3.47128000E+00,-4.45996000E+00,-3.13580000E+00,-9.66%
-16,-19,-2.11012000E+01,-1.44536000E+01,2.48940000E+01,-4.93711000E+00,-3.29771000E+00,-4.47116000E+00,-2.98649000E+00,-9.44%
-16,-18,-2.11012000E+01,-1.37224000E+01,2.45444000E+01,-4.93711000E+00,-3.12415000E+00,-4.48190000E+00,-2.83610000E+00,-9.22%
-16,-17,-2.11012000E+01,-1.29866000E+01,2.42065000E+01,-4.93711000E+00,-2.95059000E+00,-4.49216000E+00,-2.68467000E+00,-9.01%
-16,-16,-2.11012000E+01,-1.22464000E+01,2.38813000E+01,-4.93711000E+00,-2.77702000E+00,-4.50192000E+00,-2.53224000E+00,-8.81%
-16,-15,-2.11012000E+01,-1.15021000E+01,2.35696000E+01,-4.93711000E+00,-2.60346000E+00,-4.51118000E+00,-2.37886000E+00,-8.63%
-16,-14,-2.11012000E+01,-1.07538000E+01,2.32724000E+01,-4.93711000E+00,-2.42989000E+00,-4.51991000E+00,-2.22457000E+00,-8.45%
-16,-13,-2.11012000E+01,-1.00017000E+01,2.29906000E+01,-4.93711000E+00,-2.25633000E+00,-4.52812000E+00,-2.06942000E+00,-8.28%
-16,-12,-2.11012000E+01,-9.24620000E+00,2.27251000E+01,-4.93711000E+00,-2.08277000E+00,-4.53578000E+00,-1.91346000E+00,-8.13%
-16,-11,-2.11012000E+01,-8.48740000E+00,2.24768000E+01,-4.93711000E+00,-1.90920000E+00,-4.54288000E+00,-1.75676000E+00,-7.98%
-16,-10,-2.11012000E+01,-7.72560000E+00,2.22467000E+01,-4.93711000E+00,-1.73564000E+00,-4.54941000E+00,-1.59935000E+00,-7.85%
-16,-9,-2.11012000E+01,-6.96103000E+00,2.20354000E+01,-4.93711000E+00,-1.56208000E+00,-4.55537000E+00,-1.44129000E+00,-7.73%
-16,-8,-2.11012000E+01,-6.19396000E+00,2.18440000E+01,-4.93711000E+00,-1.38851000E+00,-4.56072000E+00,-1.28266000E+00,-7.62%
-16,-7,-2.11012000E+01,-5.42466000E+00,2.16731000E+01,-4.93711000E+00,-1.21495000E+00,-4.56548000E+00,-1.12350000E+00,-7.53%
-16,-6,-2.11012000E+01,-4.65340000E+00,2.15234000E+01,-4.93711000E+00,-1.04138000E+00,-4.56962000E+00,-9.63870000E-01,-7.44%
-16,-5,-2.11012000E+01,-3.88044000E+00,2.13956000E+01,-4.93711000E+00,-8.67820000E-01,-4.57314000E+00,-8.03844000E-01,-7.37%
-16,-4,-2.11012000E+01,-3.10606000E+00,2.12903000E+01,-4.93711000E+00,-6.94256000E-01,-4.57604000E+00,-6.43482000E-01,-7.31%
-16,-3,-2.11012000E+01,-2.33054000E+00,2.12078000E+01,-4.93711000E+00,-5.20692000E-01,-4.57829000E+00,-4.82850000E-01,-7.27%
-16,-2,-2.11012000E+01,-1.55417000E+00,2.11487000E+01,-4.93711000E+00,-3.47128000E-01,-4.57991000E+00,-3.22013000E-01,-7.23%
-16,-1,-2.11012000E+01,-7.77228000E-01,2.11131000E+01,-4.93711000E+00,-1.73564000E-01,-4.58088000E+00,-1.61041000E-01,-7.22%
-16,0,-2.11012000E+01,0.00000000E+00,2.11012000E+01,-4.93711000E+00,0.00000000E+00,-4.58120000E+00,0.00000000E+00,-7.21%
-16,1,-2.11012000E+01,7.77228000E-01,2.11131000E+01,-4.93711000E+00,1.73564000E-01,-4.58088000E+00,1.61041000E-01,-7.22%
-16,2,-2.11012000E+01,1.55417000E+00,2.11487000E+01,-4.93711000E+00,3.47128000E-01,-4.57991000E+00,3.22013000E-01,-7.23%
-16,3,-2.11012000E+01,2.33054000E+00,2.12078000E+01,-4.93711000E+00,5.20692000E-01,-4.57829000E+00,4.82850000E-01,-7.27%
-16,4,-2.11012000E+01,3.10606000E+00,2.12903000E+01,-4.93711000E+00,6.94256000E-01,-4.57604000E+00,6.43482000E-01,-7.31%
-16,5,-2.11012000E+01,3.88044000E+00,2.13956000E+01,-4.93711000E+00,8.67820000E-01,-4.57314000E+00,8.03844000E-01,-7.37%
-16,6,-2.11012000E+01,4.65340000E+00,2.15234000E+01,-4.93711000E+00,1.04138000E+00,-4.56962000E+00,9.63870000E-01,-7.44%
-16,7,-2.11012000E+01,5.42466000E+00,2.16731000E+01,-4.93711000E+00,1.21495000E+00,-4.56548000E+00,1.12350000E+00,-7.53%
-16,8,-2.11012000E+01,6.19396000E+00,2.18440000E+01,-4.93711000E+00,1.38851000E+00,-4.56072000E+00,1.28266000E+00,-7.62%
-16,9,-2.11012000E+01,6.96103000E+00,2.20354000E+01,-4.93711000E+00,1.56208000E+00,-4.55537000E+00,1.44129000E+00,-7.73%
-16,10,-2.11012000E+01,7.72560000E+00,2.22467000E+01,-4.93711000E+00,1.73564000E+00,-4.54941000E+00,1.59935000E+00,-7.85%
-16,11,-2.11012000E+01,8.48740000E+00,2.24768000E+01,-4.93711000E+00,1.90920000E+00,-4.54288000E+00,1.75676000E+00,-7.98%
-16,12,-2.11012000E+01,9.24620000E+00,2.27251000E+01,-4.93711000E+00,2.08277000E+00,-4.53578000E+00,1.91346000E+00,-8.13%
-16,13,-2.11012000E+01,1.00017000E+01,2.29906000E+01,-4.93711000E+00,2.25633000E+00,-4.52812000E+00,2.06942000E+00,-8.28%
-16,14,-2.11012000E+01,1.07538000E+01,2.32724000E+01,-4.93711000E+00,2.42989000E+00,-4.51991000E+00,2.22457000E+00,-8.45%
-16,15,-2.11012000E+01,1.15021000E+01,2.35696000E+01,-4.93711000E+00,2.60346000E+00,-4.51118000E+00,2.37886000E+00,-8.63%
-16,16,-2.11012000E+01,1.22464000E+01,2.38813000E+01,-4.93711000E+00,2.77702000E+00,-4.50192000E+00,2.53224000E+00,-8.81%
-16,17,-2.11012000E+01,1.29866000E+01,2.42065000E+01,-4.93711000E+00,2.95059000E+00,-4.49216000E+00,2.68467000E+00,-9.01%
-16,18,-2.11012000E+01,1.37224000E+01,2.45444000E+01,-4.93711000E+00,3.12415000E+00,-4.48190000E+00,2.83610000E+00,-9.22%
-16,19,-2.11012000E+01,1.44536000E+01,2.48940000E+01,-4.93711000E+00,3.29771000E+00,-4.47116000E+00,2.98649000E+00,-9.44%
-16,20,-2.11012000E+01,1.51801000E+01,2.52546000E+01,-4.93711000E+00,3.47128000E+00,-4.45996000E+00,3.13580000E+00,-9.66%
-16,21,-2.11012000E+01,1.59015000E+01,2.56251000E+01,-4.93711000E+00,3.64484000E+00,-4.44831000E+00,3.28398000E+00,-9.90%
-15,-21,-1.98888000E+01,-1.59015000E+01,2.47251000E+01,-4.62854000E+00,-3.64484000E+00,-4.19659000E+00,-3.30470000E+00,-9.33%
-15,-20,-1.98888000E+01,-1.51801000E+01,2.43330000E+01,-4.62854000E+00,-3.47128000E+00,-4.20781000E+00,-3.15574000E+00,-9.09%
-15,-19,-1.98888000E+01,-1.44536000E+01,2.39510000E+01,-4.62854000E+00,-3.29771000E+00,-4.21860000E+00,-3.00564000E+00,-8.86%
-15,-18,-1.98888000E+01,-1.37224000E+01,2.35799000E+01,-4.62854000E+00,-3.12415000E+00,-4.22894000E+00,-2.85443000E+00,-8.63%
-15,-17,-1.98888000E+01,-1.29866000E+01,2.32208000E+01,-4.62854000E+00,-2.95059000E+00,-4.23883000E+00,-2.70216000E+00,-8.42%
-15,-16,-1.98888000E+01,-1.22464000E+01,2.28745000E+01,-4.62854000E+00,-2.77702000E+00,-4.24826000E+00,-2.54887000E+00,-8.22%
-15,-15,-1.98888000E+01,-1.15021000E+01,2.25422000E+01,-4.62854000E+00,-2.60346000E+00,-4.25720000E+00,-2.39459000E+00,-8.02%
-15,-14,-1.98888000E+01,-1.07538000E+01,2.22248000E+01,-4.62854000E+00,-2.42989000E+00,-4.26566000E+00,-2.23939000E+00,-7.84%
-15,-13,-1.98888000E+01,-1.00017000E+01,2.19233000E+01,-4.62854000E+00,-2.25633000E+00,-4.27360000E+00,-2.08331000E+00,-7.67%
-15,-12,-1.98888000E+01,-9.24620000E+00,2.16389000E+01,-4.62854000E+00,-2.08277000E+00,-4.28103000E+00,-1.92639000E+00,-7.51%
-15,-11,-1.98888000E+01,-8.48740000E+00,2.13725000E+01,-4.62854000E+00,-1.90920000E+00,-4.28792000E+00,-1.76870000E+00,-7.36%
-15,-10,-1.98888000E+01,-7.72560000E+00,2.11252000E+01,-4.62854000E+00,-1.73564000E+00,-4.29426000E+00,-1.61029000E+00,-7.22%
-15,-9,-1.98888000E+01,-6.96103000E+00,2.08979000E+01,-4.62854000E+00,-1.56208000E+00,-4.30005000E+00,-1.45122000E+00,-7.10%
-15,-8,-1.98888000E+01,-6.19396000E+00,2.06916000E+01,-4.62854000E+00,-1.38851000E+00,-4.30527000E+00,-1.29153000E+00,-6.98%
-15,-7,-1.98888000E+01,-5.42466000E+00,2.05073000E+01,-4.62854000E+00,-1.21495000E+00,-4.30990000E+00,-1.13131000E+00,-6.88%
-15,-6,-1.98888000E+01,-4.65340000E+00,2.03456000E+01,-4.62854000E+00,-1.04138000E+00,-4.31394000E+00,-9.70603000E-01,-6.80%
-15,-5,-1.98888000E+01,-3.88044000E+00,2.02075000E+01,-4.62854000E+00,-8.67820000E-01,-4.31738000E+00,-8.09480000E-01,-6.72%
-15,-4,-1.98888000E+01,-3.10606000E+00,2.00936000E+01,-4.62854000E+00,-6.94256000E-01,-4.32020000E+00,-6.48008000E-01,-6.66%
-15,-3,-1.98888000E+01,-2.33054000E+00,2.00043000E+01,-4.62854000E+00,-5.20692000E-01,-4.32241000E+00,-4.86254000E-01,-6.61%
-15,-2,-1.98888000E+01,-1.55417000E+00,1.99402000E+01,-4.62854000E+00,-3.47128000E-01,-4.32399000E+00,-3.24288000E-01,-6.58%
-15,-1,-1.98888000E+01,-7.77228000E-01,1.99017000E+01,-4.62854000E+00,-1.73564000E-01,-4.32494000E+00,-1.62179000E-01,-6.56%
-15,0,-1.98888000E+01,0.00000000E+00,1.98888000E+01,-4.62854000E+00,0.00000000E+00,-4.32525000E+00,0.00000000E+00,-6.55%
-15,1,-1.98888000E+01,7.77228000E-01,1.99017000E+01,-4.62854000E+00,1.73564000E-01,-4.32494000E+00,1.62179000E-01,-6.56%
-15,2,-1.98888000E+01,1.55417000E+00,1.99402000E+01,-4.62854000E+00,3.47128000E-01,-4.32399000E+00,3.24288000E-01,-6.58%
-15,3,-1.98888000E+01,2.33054000E+00,2.00043000E+01,-4.62854000E+00,5.20692000E-01,-4.32241000E+00,4.86254000E-01,-6.61%
-15,4,-1.98888000E+01,3.10606000E+00,2.00936000E+01,-4.62854000E+00,6.94256000E-01,-4.32020000E+00,6.48008000E-01,-6.66%
-15,5,-1.98888000E+01,3.88044000E+00,2.02075000E+01,-4.62854000E+00,8.67820000E-01,-4.31738000E+00,8.09480000E-01,-6.72%
-15,6,-1.98888000E+01,4.65340000E+00,2.03456000E+01,-4.62854000E+00,1.04138000E+00,-4.31394000E+00,9.70603000E-01,-6.80%
-15,7,-1.98888000E+01,5.42466000E+00,2.05073000E+01,-4.62854000E+00,1.21495000E+00,-4.30990000E+00,1.13131000E+00,-6.88%
-15,8,-1.98888000E+01,6.19396000E+00,2.06916000E+01,-4.62854000E+00,1.38851000E+00,-4.30527000E+00,1.29153000E+00,-6.98%
-15,9,-1.98888000E+01,6.96103000E+00,2.08979000E+01,-4.62854000E+00,1.56208000E+00,-4.30005000E+00,1.45122000E+00,-7.10%
-15,10,-1.98888000E+01,7.72560000E+00,2.11252000E+01,-4.62854000E+00,1.73564000E+00,-4.29426000E+00,1.61029000E+00,-7.22%
-15,11,-1.98888000E+01,8.48740000E+00,2.13725000E+01,-4.62854000E+00,1.90920000E+00,-4.28792000E+00,1.76870000E+00,-7.36%
-15,12,-1.98888000E+01,9.24620000E+00,2.16389000E+01,-4.62854000E+00,2.08277000E+00,-4.28103000E+00,1.92639000E+00,-7.51%
-15,13,-1.98888000E+01,1.00017000E+01,2.19233000E+01,-4.62854000E+00,2.25633000E+00,-4.27360000E+00,2.08331000E+00,-7.67%
-15,14,-1.98888000E+01,1.07538000E+01,2.22248000E+01,-4.62854000E+00,2.42989000E+00,-4.26566000E+00,2.23939000E+00,-7.84%
-15,15,-1.98888000E+01,1.15021000E+01,2.25422000E+01,-4.62854000E+00,2.60346000E+00,-4.25720000E+00,2.39459000E+00,-8.02%
-15,16,-1.98888000E+01,1.22464000E+01,2.28745000E+01,-4.62854000E+00,2.77702000E+00,-4.24826000E+00,2.54887000E+00,-8.22%
-15,17,-1.98888000E+01,1.29866000E+01,2.32208000E+01,-4.62854000E+00,2.95059000E+00,-4.23883000E+00,2.70216000E+00,-8.42%
-15,18,-1.98888000E+01,1.37224000E+01,2.35799000E+01,-4.62854000E+00,3.12415000E+00,-4.22894000E+00,2.85443000E+00,-8.63%
-15,19,-1.98888000E+01,1.44536000E+01,2.39510000E+01,-4.62854000E+00,3.29771000E+00,-4.21860000E+00,3.00564000E+00,-8.86%
-15,20,-1.98888000E+01,1.51801000E+01,2.43330000E+01,-4.62854000E+00,3.47128000E+00,-4.20781000E+00,3.15574000E+00,-9.09%
-15,21,-1.98888000E+01,1.59015000E+01,2.47251000E+01,-4.62854000E+00,3.64484000E+00,-4.19659000E+00,3.30470000E+00,-9.33%
-14,-21,-1.86575000E+01,-1.59015000E+01,2.38350000E+01,-4.31997000E+00,-3.64484000E+00,-3.94039000E+00,-3.32458000E+00,-8.79%
-14,-20,-1.86575000E+01,-1.51801000E+01,2.34202000E+01,-4.31997000E+00,-3.47128000E+00,-3.95113000E+00,-3.17490000E+00,-8.54%
-14,-19,-1.86575000E+01,-1.44536000E+01,2.30154000E+01,-4.31997000E+00,-3.29771000E+00,-3.96148000E+00,-3.02405000E+00,-8.30%
-14,-18,-1.86575000E+01,-1.37224000E+01,2.26215000E+01,-4.31997000E+00,-3.12415000E+00,-3.97141000E+00,-2.87208000E+00,-8.07%
-14,-17,-1.86575000E+01,-1.29866000E+01,2.22396000E+01,-4.31997000E+00,-2.95059000E+00,-3.98091000E+00,-2.71901000E+00,-7.85%
-14,-16,-1.86575000E+01,-1.22464000E+01,2.18707000E+01,-4.31997000E+00,-2.77702000E+00,-3.98998000E+00,-2.56490000E+00,-7.64%
-14,-15,-1.86575000E+01,-1.15021000E+01,2.15160000E+01,-4.31997000E+00,-2.60346000E+00,-3.99860000E+00,-2.40978000E+00,-7.44%
-14,-14,-1.86575000E+01,-1.07538000E+01,2.11766000E+01,-4.31997000E+00,-2.42989000E+00,-4.00675000E+00,-2.25372000E+00,-7.25%
-14,-13,-1.86575000E+01,-1.00017000E+01,2.08537000E+01,-4.31997000E+00,-2.25633000E+00,-4.01443000E+00,-2.09675000E+00,-7.07%
-14,-12,-1.86575000E+01,-9.24620000E+00,2.05485000E+01,-4.31997000E+00,-2.08277000E+00,-4.02161000E+00,-1.93892000E+00,-6.91%
-14,-11,-1.86575000E+01,-8.48740000E+00,2.02622000E+01,-4.31997000E+00,-1.90920000E+00,-4.02829000E+00,-1.78030000E+00,-6.75%
-14,-10,-1.86575000E+01,-7.72560000E+00,1.99959000E+01,-4.31997000E+00,-1.73564000E+00,-4.03444000E+00,-1.62092000E+00,-6.61%
-14,-9,-1.86575000E+01,-6.96103000E+00,1.97508000E+01,-4.31997000E+00,-1.56208000E+00,-4.04006000E+00,-1.46086000E+00,-6.48%
-14,-8,-1.86575000E+01,-6.19396000E+00,1.95280000E+01,-4.31997000E+00,-1.38851000E+00,-4.04514000E+00,-1.30018000E+00,-6.36%
-14,-7,-1.86575000E+01,-5.42466000E+00,1.93286000E+01,-4.31997000E+00,-1.21495000E+00,-4.04965000E+00,-1.13892000E+00,-6.26%
-14,-6,-1.86575000E+01,-4.65340000E+00,1.91535000E+01,-4.31997000E+00,-1.04138000E+00,-4.05359000E+00,-9.77170000E-01,-6.17%
-14,-5,-1.86575000E+01,-3.88044000E+00,1.90038000E+01,-4.31997000E+00,-8.67820000E-01,-4.05694000E+00,-8.14982000E-01,-6.09%
-14,-4,-1.86575000E+01,-3.10606000E+00,1.88801000E+01,-4.31997000E+00,-6.94256000E-01,-4.05970000E+00,-6.52429000E-01,-6.02%
-14,-3,-1.86575000E+01,-2.33054000E+00,1.87831000E+01,-4.31997000E+00,-5.20692000E-01,-4.06185000E+00,-4.89581000E-01,-5.97%
-14,-2,-1.86575000E+01,-1.55417000E+00,1.87135000E+01,-4.31997000E+00,-3.47128000E-01,-4.06340000E+00,-3.26511000E-01,-5.94%
-14,-1,-1.86575000E+01,-7.77228000E-01,1.86715000E+01,-4.31997000E+00,-1.73564000E-01,-4.06433000E+00,-1.63293000E-01,-5.92%
-14,0,-1.86575000E+01,0.00000000E+00,1.86575000E+01,-4.31997000E+00,0.00000000E+00,-4.06464000E+00,0.00000000E+00,-5.91%
-14,1,-1.86575000E+01,7.77228000E-01,1.86715000E+01,-4.31997000E+00,1.73564000E-01,-4.06433000E+00,1.63293000E-01,-5.92%
-14,2,-1.86575000E+01,1.55417000E+00,1.87135000E+01,-4.31997000E+00,3.47128000E-01,-4.06340000E+00,3.26511000E-01,-5.94%
-14,3,-1.86575000E+01,2.33054000E+00,1.87831000E+01,-4.31997000E+00,5.20692000E-01,-4.06185000E+00,4.89581000E-01,-5.97%
-14,4,-1.86575000E+01,3.10606000E+00,1.88801000E+01,-4.31997000E+00,6.94256000E-01,-4.05970000E+00,6.52429000E-01,-6.02%
-14,5,-1.86575000E+01,3.88044000E+00,1.90038000E+01,-4.31997000E+00,8.67820000E-01,-4.05694000E+00,8.14982000E-01,-6.09%
-14,6,-1.86575000E+01,4.65340000E+00,1.91535000E+01,-4.31997000E+00,1.04138000E+00,-4.05359000E+00,9.77170000E-01,-6.17%
-14,7,-1.86575000E+01,5.42466000E+00,1.93286000E+01,-4.31997000E+00,1.21495000E+00,-4.04965000E+00,1.13892000E+00,-6.26%
-14,8,-1.86575000E+01,6.19396000E+00,1.95280000E+01,-4.31997000E+00,1.38851000E+00,-4.04514000E+00,1.30018000E+00,-6.36%
-14,9,-1.86575000E+01,6.96103000E+00,1.97508000E+01,-4.31997000E+00,1.56208000E+00,-4.04006000E+00,1.46086000E+00,-6.48%
-14,10,-1.86575000E+01,7.72560000E+00,1.99959000E+01,-4.31997000E+00,1.73564000E+00,-4.03444000E+00,1.62092000E+00,-6.61%
-14,11,-1.86575000E+01,8.48740000E+00,2.02622000E+01,-4.31997000E+00,1.90920000E+00,-4.02829000E+00,1.78030000E+00,-6.75%
-14,12,-1.86575000E+01,9.24620000E+00,2.05485000E+01,-4.31997000E+00,2.08277000E+00,-4.02161000E+00,1.93892000E+00,-6.91%
-14,13,-1.86575000E+01,1.00017000E+01,2.08537000E+01,-4.31997000E+00,2.25633000E+00,-4.01443000E+00,2.09675000E+00,-7.07%
-14,14,-1.86575000E+01,1.07538000E+01,2.11766000E+01,-4.31997000E+00,2.42989000E+00,-4.00675000E+00,2.25372000E+00,-7.25%
-14,15,-1.86575000E+01,1.15021000E+01,2.15160000E+01,-4.31997000E+00,2.60346000E+00,-3.99860000E+00,2.40978000E+00,-7.44%
-14,16,-1.86575000E+01,1.22464000E+01,2.18707000E+01,-4.31997000E+00,2.77702000E+00,-3.98998000E+00,2.56490000E+00,-7.64%
-14,17,-1.86575000E+01,1.29866000E+01,2.22396000E+01,-4.31997000E+00,2.95059000E+00,-3.98091000E+00,2.71901000E+00,-7.85%
-14,18,-1.86575000E+01,1.37224000E+01,2.26215000E+01,-4.31997000E+00,3.12415000E+00,-3.97141000E+00,2.87208000E+00,-8.07%
-14,19,-1.86575000E+01,1.44536000E+01,2.30154000E+01,-4.31997000E+00,3.29771000E+00,-3.96148000E+00,3.02405000E+00,-8.30%
-14,20,-1.86575000E+01,1.51801000E+01,2.34202000E+01,-4.31997000E+00,3.47128000E+00,-3.95113000E+00,3.17490000E+00,-8.54%
-14,21,-1.86575000E+01,1.59015000E+01,2.38350000E+01,-4.31997000E+00,3.64484000E+00,-3.94039000E+00,3.32458000E+00,-8.79%
-13,-21,-1.74081000E+01,-1.59015000E+01,2.29592000E+01,-4.01140000E+00,-3.64484000E+00,-3.67984000E+00,-3.34358000E+00,-8.27%
-13,-20,-1.74081000E+01,-1.51801000E+01,2.25205000E+01,-4.01140000E+00,-3.47128000E+00,-3.69008000E+00,-3.19323000E+00,-8.01%
-13,-19,-1.74081000E+01,-1.44536000E+01,2.20915000E+01,-4.01140000E+00,-3.29771000E+00,-3.69995000E+00,-3.04168000E+00,-7.76%
-13,-18,-1.74081000E+01,-1.37224000E+01,2.16733000E+01,-4.01140000E+00,-3.12415000E+00,-3.70945000E+00,-2.88899000E+00,-7.53%
-13,-17,-1.74081000E+01,-1.29866000E+01,2.12670000E+01,-4.01140000E+00,-2.95059000E+00,-3.71855000E+00,-2.73518000E+00,-7.30%
